context_id,context_group,scenario_id,scenario_group,criterion,criterion_role,metric,metric_value,comparator,threshold,baseline_threshold,threshold_changed,gate_condition_met,baseline_gate_condition_met,gate_condition_changed,tier,hierarchy_reference_pass
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:recoverability_min:looser,single32,reliability_min,reference_identifiability,reliability,0.5151597958203917,>=,0.3,0.3,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:recoverability_min:looser,single32,measurement_recoverability_max_exclusive,measurement_required_eligibility_not_good_performance,recoverability_r,0.7727466707147929,<,0.6,0.6,False,False,False,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:recoverability_min:looser,single32,variance_ratio_min,quantitative_fidelity,variance_ratio,1.26106272395305,>=,0.5,0.5,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:recoverability_min:looser,single32,variance_ratio_max,quantitative_fidelity,variance_ratio,1.26106272395305,<=,1.5,1.5,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:recoverability_min:tighter,single32,recoverability_min,quantitative_fidelity,recoverability_r,0.7727466707147929,>=,0.75,0.7,True,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:recoverability_min:tighter,single32,magnitude_spearman_min,quantitative_and_ranking_fidelity,magnitude_spearman,0.6017697787776528,>=,0.7,0.7,False,False,False,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:recoverability_min:tighter,single32,top5pct_quantitative_min,quantitative_fidelity,top5pct_recall,0.5714285714285714,>=,0.6,0.6,False,False,False,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:recoverability_min:tighter,single32,top5pct_ranking_min,ranking_fidelity,top5pct_recall,0.5714285714285714,>=,0.5,0.5,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:recoverability_min:tighter,single32,reliability_min,reference_identifiability,reliability,0.5151597958203917,>=,0.3,0.3,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:recoverability_min:tighter,single32,measurement_recoverability_max_exclusive,measurement_required_eligibility_not_good_performance,recoverability_r,0.7727466707147929,<,0.6,0.6,False,False,False,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:recoverability_min:tighter,single32,variance_ratio_min,quantitative_fidelity,variance_ratio,1.26106272395305,>=,0.5,0.5,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:recoverability_min:tighter,single32,variance_ratio_max,quantitative_fidelity,variance_ratio,1.26106272395305,<=,1.5,1.5,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:magnitude_spearman_min:looser,single32,recoverability_min,quantitative_fidelity,recoverability_r,0.7727466707147929,>=,0.7,0.7,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:magnitude_spearman_min:looser,single32,magnitude_spearman_min,quantitative_and_ranking_fidelity,magnitude_spearman,0.6017697787776528,>=,0.65,0.7,True,False,False,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:magnitude_spearman_min:looser,single32,top5pct_quantitative_min,quantitative_fidelity,top5pct_recall,0.5714285714285714,>=,0.6,0.6,False,False,False,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:magnitude_spearman_min:looser,single32,top5pct_ranking_min,ranking_fidelity,top5pct_recall,0.5714285714285714,>=,0.5,0.5,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:magnitude_spearman_min:looser,single32,reliability_min,reference_identifiability,reliability,0.5151597958203917,>=,0.3,0.3,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:magnitude_spearman_min:looser,single32,measurement_recoverability_max_exclusive,measurement_required_eligibility_not_good_performance,recoverability_r,0.7727466707147929,<,0.6,0.6,False,False,False,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:magnitude_spearman_min:looser,single32,variance_ratio_min,quantitative_fidelity,variance_ratio,1.26106272395305,>=,0.5,0.5,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:magnitude_spearman_min:looser,single32,variance_ratio_max,quantitative_fidelity,variance_ratio,1.26106272395305,<=,1.5,1.5,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:magnitude_spearman_min:tighter,single32,recoverability_min,quantitative_fidelity,recoverability_r,0.7727466707147929,>=,0.7,0.7,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:magnitude_spearman_min:tighter,single32,magnitude_spearman_min,quantitative_and_ranking_fidelity,magnitude_spearman,0.6017697787776528,>=,0.75,0.7,True,False,False,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:magnitude_spearman_min:tighter,single32,top5pct_quantitative_min,quantitative_fidelity,top5pct_recall,0.5714285714285714,>=,0.6,0.6,False,False,False,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:magnitude_spearman_min:tighter,single32,top5pct_ranking_min,ranking_fidelity,top5pct_recall,0.5714285714285714,>=,0.5,0.5,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:magnitude_spearman_min:tighter,single32,reliability_min,reference_identifiability,reliability,0.5151597958203917,>=,0.3,0.3,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:magnitude_spearman_min:tighter,single32,measurement_recoverability_max_exclusive,measurement_required_eligibility_not_good_performance,recoverability_r,0.7727466707147929,<,0.6,0.6,False,False,False,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:magnitude_spearman_min:tighter,single32,variance_ratio_min,quantitative_fidelity,variance_ratio,1.26106272395305,>=,0.5,0.5,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:magnitude_spearman_min:tighter,single32,variance_ratio_max,quantitative_fidelity,variance_ratio,1.26106272395305,<=,1.5,1.5,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:top5pct_quantitative_min:looser,single32,recoverability_min,quantitative_fidelity,recoverability_r,0.7727466707147929,>=,0.7,0.7,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:top5pct_quantitative_min:looser,single32,magnitude_spearman_min,quantitative_and_ranking_fidelity,magnitude_spearman,0.6017697787776528,>=,0.7,0.7,False,False,False,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:top5pct_quantitative_min:looser,single32,top5pct_quantitative_min,quantitative_fidelity,top5pct_recall,0.5714285714285714,>=,0.55,0.6,True,True,False,True,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:top5pct_quantitative_min:looser,single32,top5pct_ranking_min,ranking_fidelity,top5pct_recall,0.5714285714285714,>=,0.5,0.5,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:top5pct_quantitative_min:looser,single32,reliability_min,reference_identifiability,reliability,0.5151597958203917,>=,0.3,0.3,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:top5pct_quantitative_min:looser,single32,measurement_recoverability_max_exclusive,measurement_required_eligibility_not_good_performance,recoverability_r,0.7727466707147929,<,0.6,0.6,False,False,False,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:top5pct_quantitative_min:looser,single32,variance_ratio_min,quantitative_fidelity,variance_ratio,1.26106272395305,>=,0.5,0.5,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:top5pct_quantitative_min:looser,single32,variance_ratio_max,quantitative_fidelity,variance_ratio,1.26106272395305,<=,1.5,1.5,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:top5pct_quantitative_min:tighter,single32,recoverability_min,quantitative_fidelity,recoverability_r,0.7727466707147929,>=,0.7,0.7,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:top5pct_quantitative_min:tighter,single32,magnitude_spearman_min,quantitative_and_ranking_fidelity,magnitude_spearman,0.6017697787776528,>=,0.7,0.7,False,False,False,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:top5pct_quantitative_min:tighter,single32,top5pct_quantitative_min,quantitative_fidelity,top5pct_recall,0.5714285714285714,>=,0.65,0.6,True,False,False,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:top5pct_quantitative_min:tighter,single32,top5pct_ranking_min,ranking_fidelity,top5pct_recall,0.5714285714285714,>=,0.5,0.5,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:top5pct_quantitative_min:tighter,single32,reliability_min,reference_identifiability,reliability,0.5151597958203917,>=,0.3,0.3,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:top5pct_quantitative_min:tighter,single32,measurement_recoverability_max_exclusive,measurement_required_eligibility_not_good_performance,recoverability_r,0.7727466707147929,<,0.6,0.6,False,False,False,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:top5pct_quantitative_min:tighter,single32,variance_ratio_min,quantitative_fidelity,variance_ratio,1.26106272395305,>=,0.5,0.5,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:top5pct_quantitative_min:tighter,single32,variance_ratio_max,quantitative_fidelity,variance_ratio,1.26106272395305,<=,1.5,1.5,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:top5pct_ranking_min:looser,single32,recoverability_min,quantitative_fidelity,recoverability_r,0.7727466707147929,>=,0.7,0.7,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:top5pct_ranking_min:looser,single32,magnitude_spearman_min,quantitative_and_ranking_fidelity,magnitude_spearman,0.6017697787776528,>=,0.7,0.7,False,False,False,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:top5pct_ranking_min:looser,single32,top5pct_quantitative_min,quantitative_fidelity,top5pct_recall,0.5714285714285714,>=,0.6,0.6,False,False,False,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:top5pct_ranking_min:looser,single32,top5pct_ranking_min,ranking_fidelity,top5pct_recall,0.5714285714285714,>=,0.45,0.5,True,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:top5pct_ranking_min:looser,single32,reliability_min,reference_identifiability,reliability,0.5151597958203917,>=,0.3,0.3,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:top5pct_ranking_min:looser,single32,measurement_recoverability_max_exclusive,measurement_required_eligibility_not_good_performance,recoverability_r,0.7727466707147929,<,0.6,0.6,False,False,False,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:top5pct_ranking_min:looser,single32,variance_ratio_min,quantitative_fidelity,variance_ratio,1.26106272395305,>=,0.5,0.5,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:top5pct_ranking_min:looser,single32,variance_ratio_max,quantitative_fidelity,variance_ratio,1.26106272395305,<=,1.5,1.5,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:top5pct_ranking_min:tighter,single32,recoverability_min,quantitative_fidelity,recoverability_r,0.7727466707147929,>=,0.7,0.7,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:top5pct_ranking_min:tighter,single32,magnitude_spearman_min,quantitative_and_ranking_fidelity,magnitude_spearman,0.6017697787776528,>=,0.7,0.7,False,False,False,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:top5pct_ranking_min:tighter,single32,top5pct_quantitative_min,quantitative_fidelity,top5pct_recall,0.5714285714285714,>=,0.6,0.6,False,False,False,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:top5pct_ranking_min:tighter,single32,top5pct_ranking_min,ranking_fidelity,top5pct_recall,0.5714285714285714,>=,0.55,0.5,True,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:top5pct_ranking_min:tighter,single32,reliability_min,reference_identifiability,reliability,0.5151597958203917,>=,0.3,0.3,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:top5pct_ranking_min:tighter,single32,measurement_recoverability_max_exclusive,measurement_required_eligibility_not_good_performance,recoverability_r,0.7727466707147929,<,0.6,0.6,False,False,False,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:top5pct_ranking_min:tighter,single32,variance_ratio_min,quantitative_fidelity,variance_ratio,1.26106272395305,>=,0.5,0.5,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:top5pct_ranking_min:tighter,single32,variance_ratio_max,quantitative_fidelity,variance_ratio,1.26106272395305,<=,1.5,1.5,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:reliability_min:looser,single32,recoverability_min,quantitative_fidelity,recoverability_r,0.7727466707147929,>=,0.7,0.7,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:reliability_min:looser,single32,magnitude_spearman_min,quantitative_and_ranking_fidelity,magnitude_spearman,0.6017697787776528,>=,0.7,0.7,False,False,False,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:reliability_min:looser,single32,top5pct_quantitative_min,quantitative_fidelity,top5pct_recall,0.5714285714285714,>=,0.6,0.6,False,False,False,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:reliability_min:looser,single32,top5pct_ranking_min,ranking_fidelity,top5pct_recall,0.5714285714285714,>=,0.5,0.5,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:reliability_min:looser,single32,reliability_min,reference_identifiability,reliability,0.5151597958203917,>=,0.25,0.3,True,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:reliability_min:looser,single32,measurement_recoverability_max_exclusive,measurement_required_eligibility_not_good_performance,recoverability_r,0.7727466707147929,<,0.6,0.6,False,False,False,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:reliability_min:looser,single32,variance_ratio_min,quantitative_fidelity,variance_ratio,1.26106272395305,>=,0.5,0.5,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:reliability_min:looser,single32,variance_ratio_max,quantitative_fidelity,variance_ratio,1.26106272395305,<=,1.5,1.5,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:reliability_min:tighter,single32,recoverability_min,quantitative_fidelity,recoverability_r,0.7727466707147929,>=,0.7,0.7,False,True,True,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:reliability_min:tighter,single32,magnitude_spearman_min,quantitative_and_ranking_fidelity,magnitude_spearman,0.6017697787776528,>=,0.7,0.7,False,False,False,False,unresolved,True
oasis:prod_25:mtt_viability,OASIS_batch8,absolute:reliability_min:tighter,single32,top5pct_quantitative_min,quantitative_fidelity,top5pct_recall,0.5714285714285714,>=,0.6,0.6,False,False,False,False,unresolved,True
